"units","brand","flavor","grain","promo","ad","volume","price"
5,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",0.91,3.83
6,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"NONE",0.91,2.99
24,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",1,"NONE",0.91,3.28
24,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"NONE",0.91,2.68
1,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"NONE",0.91,3.22
11,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"NONE",0.91,2.93
26,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"B",0.91,2.5
15,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"NONE",0.91,2.49
14,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",1,"NONE",0.91,3.33
27,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",1,"B",0.91,2.65
21,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",1,"NONE",0.91,3
7,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"NONE",0.91,3.29
12,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",1,"NONE",0.91,2.5
13,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"NONE",0.91,3.98
9,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",0,"NONE",0.91,3.79
6,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,4.17
11,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,3.99
14,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,5.29
17,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,3.49
2,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,3.9
8,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,4.79
8,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,3.98
28,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,3.2
6,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",1,"NONE",1.19,2.93
3,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",1,"NONE",1.19,3.5
7,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",1,"NONE",1.19,4.02
13,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",1,"NONE",1.19,2.99
3,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,3.99
18,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",1,"NONE",1.19,3.11
8,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,4.99
4,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,4.49
10,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,3.9
2,"POST HONEY BUNCHES OF OATS","HONEY ROASTED","CORN WHEAT & OAT",0,"NONE",1.19,5.99
12,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,3.19
5,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",1,"NONE",1.19,4.99
10,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,4.29
4,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,3.69
21,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,2.99
3,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",1,"NONE",1.19,4.99
5,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,4.79
22,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,4.19
5,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"A",1.19,4.59
14,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,3.55
11,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","CORN WHEAT & OAT",0,"NONE",1.19,3.69
2,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",0.81,3.89
2,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",1,"NONE",0.81,3.19
3,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",0.81,3.89
1,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"B",0.81,3.79
1,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",0.81,3.89
1,"POST HONEY BUNCHES OF OATS","HONEY ALMOND","WHOLE GRAIN OAT",1,"NONE",1,1.49
3,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",0.62,2.99
18,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",1,"NONE",0.94,3.74
6,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",0.94,3.99
7,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",0.94,3.99
6,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",0.94,3.49
9,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",0.94,3.69
8,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",0.94,3.68
8,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"B",0.94,3.99
11,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",0.94,3.18
4,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",0.94,3.57
3,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"A",0.94,4.79
6,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",0.94,3.99
2,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",0.94,4.09
4,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"A",0.94,3.89
18,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.56
3,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.01
3,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.79
13,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,4.49
6,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",1,"A",1.02,1.99
10,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",1,"B",1.02,2.5
9,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,2.99
5,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,4.29
15,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.99
2,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.57
27,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",1,"A",1.02,2.48
4,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,4.29
1,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,4.99
5,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.69
7,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.69
2,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.82
4,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",1,"NONE",1.02,3.99
1,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",0,"NONE",1.02,3.61
4,"POST SHREDDED WHEAT","ORIGINAL","WHOLE GRAIN WHEAT",1,"B",1.02,2.5
2,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",1,"A",1.19,2.25
4,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.19,2.89
15,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",1,"B",1.19,3.79
2,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.19,3.99
1,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.19,3.99
1,"POST SHREDDED WHEAT","REGULAR","WHOLE GRAIN WHEAT",0,"NONE",1.19,2.98
2,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"A",1.23,4.18
17,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",1,"NONE",1.23,3
4,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",1,"NONE",1.23,2.82
5,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",1.23,3.21
3,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",1.23,4.99
2,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",0,"NONE",1.23,3.69
6,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",1,"NONE",1.23,3
25,"KELLOGGS FROOT LOOPS","FRUIT","MULTI GRAIN",1,"A",1.23,2.53
9,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",1.19,3.79
8,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",1,"A",1.19,3.25
3,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",1.19,4.39
4,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",1.19,3.35
3,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",1.19,3.99
1,"KELLOGGS APPLE JACKS","APPLE CINNAMON","3 GRAIN",0,"NONE",1.19,4.38
25,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",1,"B",1.09,2.87
6,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,3.72
2,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,3.59
14,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"B",1.09,3.69
5,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,3.59
2,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,4.89
5,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"B",1.09,5.19
17,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",1,"NONE",1.09,2.99
1,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,4.59
11,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",1,"NONE",1.09,3.81
6,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,4.49
4,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"B",1.09,3.9
9,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,3.89
15,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,3.79
11,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,4.17
2,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,3.99
1,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,4.39
3,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,3.99
24,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",1,"A",1.09,2.5
6,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,3.9
12,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"A",1.09,3.67
9,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",0,"NONE",1.09,3.49
5,"KELLOGGS SMART START","TOASTED","MULTI GRAIN",1,"NONE",1.09,3.68
